latitude,longitude,elevation,resolution
35.637973,-82.558359,648.6591796875,4.771975994110107
35.637927,-82.558371,648.4215087890625,4.771975994110107
35.637871,-82.558361,648.3165283203125,4.771975994110107
35.637821,-82.558345,648.5044555664062,4.771975994110107
35.637768,-82.558337,648.5211791992188,4.771975994110107
35.637722,-82.558332,648.5177612304688,4.771975994110107
35.637665,-82.558327,648.5035400390625,4.771975994110107
35.637612,-82.55832,648.5257568359375,4.771975994110107
35.637563,-82.558314,648.5450439453125,4.771975994110107
35.637513,-82.558315,648.458251953125,4.771975994110107
35.637465,-82.558306,648.4907836914062,4.771975994110107
35.637411,-82.558294,648.5538330078125,4.771975994110107
35.637357,-82.558283,648.6406860351562,4.771975994110107
35.637311,-82.558273,648.7554321289062,4.771975994110107
35.63726,-82.55827,648.8087768554688,4.771975994110107
35.637204,-82.558272,648.7150268554688,4.771975994110107
35.637147,-82.558268,648.7376098632812,4.771975994110107
35.6371,-82.55826,648.7753295898438,4.771975994110107
35.637059,-82.558232,649.0361328125,4.771975994110107
35.637047,-82.55817,649.5237426757812,4.771975994110107
35.637002,-82.558134,649.6104125976562,4.771975994110107
35.636957,-82.558111,649.6192016601562,4.771975994110107
35.636916,-82.558082,649.6552734375,4.771975994110107
35.636871,-82.558052,649.656982421875,4.771975994110107
35.63683,-82.558024,649.7551879882812,4.771975994110107
35.636783,-82.558018,649.911376953125,4.771975994110107
35.636731,-82.558002,650.4363403320312,4.771975994110107
35.636676,-82.557985,650.85595703125,4.771975994110107
35.636621,-82.557976,651.093017578125,4.771975994110107
35.636571,-82.557962,651.3113403320312,4.771975994110107
35.636513,-82.557948,651.3439331054688,4.771975994110107
35.636461,-82.557965,650.0543823242188,4.771975994110107
35.636495,-82.557911,651.6502685546875,4.771975994110107
35.63644,-82.557906,651.23779296875,4.771975994110107
35.636386,-82.557914,649.6707153320312,4.771975994110107
35.636345,-82.557951,648.2686157226562,4.771975994110107
35.636405,-82.557948,649.3052978515625,4.771975994110107
35.636456,-82.557951,650.4874267578125,4.771975994110107
35.636501,-82.557934,651.4334106445312,4.771975994110107
35.636463,-82.557972,649.8065185546875,4.771975994110107
35.636501,-82.557943,651.3299560546875,4.771975994110107
35.636455,-82.557958,650.1859130859375,4.771975994110107
35.63649,-82.557922,651.5152587890625,4.771975994110107
35.636518,-82.557872,651.8561401367188,4.771975994110107
35.636523,-82.55793,651.5682373046875,4.771975994110107
35.636482,-82.557882,651.8604736328125,4.771975994110107
35.636441,-82.557841,651.5220947265625,4.771975994110107
35.636391,-82.557826,650.83154296875,4.771975994110107
35.636344,-82.55781,650.682373046875,4.771975994110107
35.636291,-82.55779,650.8120727539062,4.771975994110107
35.636242,-82.557772,650.7054443359375,4.771975994110107
35.636192,-82.557753,650.0634155273438,4.771975994110107
35.636146,-82.557724,649.7020874023438,4.771975994110107
35.636092,-82.55772,648.8010864257812,4.771975994110107
35.636042,-82.557714,648.2238159179688,4.771975994110107
35.635984,-82.557697,647.5991821289062,4.771975994110107
35.635933,-82.557687,646.797607421875,4.771975994110107
35.635887,-82.557672,646.2598266601562,4.771975994110107
35.63584,-82.557657,645.7882690429688,4.771975994110107
35.635785,-82.557643,645.3594360351562,4.771975994110107
35.635741,-82.557631,645.0807495117188,4.771975994110107
35.635697,-82.557611,644.8369750976562,4.771975994110107
35.635648,-82.55761,644.5742797851562,4.771975994110107
35.635604,-82.557582,644.3023681640625,4.771975994110107
35.635638,-82.557542,644.4899291992188,4.771975994110107
35.635586,-82.557519,644.1008911132812,4.771975994110107
35.63553,-82.557509,643.6043701171875,4.771975994110107
35.635476,-82.557496,643.135498046875,4.771975994110107
35.635428,-82.557488,642.7852783203125,4.771975994110107
35.63537,-82.557469,642.70751953125,4.771975994110107
35.635322,-82.557469,642.86767578125,4.771975994110107
35.635279,-82.557489,643.0083618164062,4.771975994110107
35.635234,-82.557494,643.10302734375,4.771975994110107
35.635191,-82.557472,643.28271484375,4.771975994110107
35.635232,-82.55751,643.0403442382812,4.771975994110107
35.635278,-82.557539,642.8099365234375,4.771975994110107
35.635263,-82.557481,643.0740356445312,4.771975994110107
35.635209,-82.557462,643.2564086914062,4.771975994110107
35.635254,-82.557499,643.0429077148438,4.771975994110107
35.635207,-82.557502,643.1196899414062,4.771975994110107
35.635228,-82.557452,643.2246704101562,4.771975994110107
35.635225,-82.557507,643.0643920898438,4.771975994110107
35.635271,-82.557536,642.8703002929688,4.771975994110107
35.635225,-82.557519,642.9953002929688,4.771975994110107
35.635179,-82.557497,643.1890258789062,4.771975994110107
35.635211,-82.557454,643.2672729492188,4.771975994110107
35.635207,-82.557388,643.3599853515625,4.771975994110107
35.635168,-82.557334,643.4224243164062,4.771975994110107
35.635141,-82.557287,643.2778930664062,4.771975994110107
35.635149,-82.557224,642.4019165039062,4.771975994110107
35.635171,-82.557166,641.9498291015625,4.771975994110107
35.635186,-82.557101,641.8237915039062,4.771975994110107
35.635146,-82.557069,641.69873046875,4.771975994110107
35.635113,-82.557026,641.74609375,4.771975994110107
35.635081,-82.556967,641.6735229492188,4.771975994110107
35.635066,-82.556913,641.6632080078125,4.771975994110107
35.635057,-82.556851,641.376220703125,4.771975994110107
35.635049,-82.556795,641.1361694335938,4.771975994110107
35.635048,-82.556728,641.0306396484375,4.771975994110107
35.635043,-82.556662,640.9456787109375,4.771975994110107
35.63505,-82.556596,640.8539428710938,4.771975994110107
35.635059,-82.556532,640.7838134765625,4.771975994110107
35.635064,-82.556462,640.7570190429688,4.771975994110107
35.635061,-82.556398,640.6755981445312,4.771975994110107
35.635065,-82.556329,640.7011108398438,4.771975994110107
35.635064,-82.556262,640.7011108398438,4.771975994110107
35.635067,-82.5562,640.707275390625,4.771975994110107
35.635056,-82.556138,640.5846557617188,4.771975994110107
35.635047,-82.556072,640.5021362304688,4.771975994110107
35.635036,-82.556004,640.6686401367188,4.771975994110107
35.635039,-82.55594,640.71533203125,4.771975994110107
35.635042,-82.555875,640.702392578125,4.771975994110107
35.635038,-82.555807,640.7188720703125,4.771975994110107
35.635046,-82.555744,640.5811767578125,4.771975994110107
35.635066,-82.555689,640.3967895507812,4.771975994110107
35.635071,-82.555628,640.4302978515625,4.771975994110107
35.635073,-82.555562,640.5316162109375,4.771975994110107
35.635077,-82.555506,640.5715942382812,4.771975994110107
35.63508,-82.55544,640.5653076171875,4.771975994110107
35.635076,-82.555384,640.4915771484375,4.771975994110107
35.635074,-82.555314,640.3540649414062,4.771975994110107
35.635075,-82.555249,640.3853149414062,4.771975994110107
35.635073,-82.555176,640.4776000976562,4.771975994110107
35.635071,-82.555108,640.4561157226562,4.771975994110107
35.635064,-82.555036,640.4661865234375,4.771975994110107
35.635056,-82.554964,640.587646484375,4.771975994110107
35.635021,-82.554911,640.6110229492188,4.771975994110107
35.634971,-82.554881,640.531982421875,4.771975994110107
35.634928,-82.554837,640.5181884765625,4.771975994110107
35.634901,-82.554782,640.6162109375,4.771975994110107
35.634889,-82.554714,640.5496215820312,4.771975994110107
35.634889,-82.554656,640.4749755859375,4.771975994110107
35.634887,-82.554601,640.4398803710938,4.771975994110107
35.634885,-82.554534,640.4625244140625,4.771975994110107
35.634891,-82.554474,640.500244140625,4.771975994110107
35.634897,-82.554417,640.4647827148438,4.771975994110107
35.634902,-82.554348,640.4620361328125,4.771975994110107
35.634895,-82.554279,640.5233764648438,4.771975994110107
35.63488,-82.554213,640.5709838867188,4.771975994110107
35.634861,-82.554146,640.6072387695312,4.771975994110107
35.634844,-82.554077,640.6536254882812,4.771975994110107
35.634837,-82.554014,640.6571044921875,4.771975994110107
35.634835,-82.553956,640.64404296875,4.771975994110107
35.634835,-82.553888,640.5499267578125,4.771975994110107
35.634837,-82.553823,640.52880859375,4.771975994110107
35.63484,-82.553763,640.59033203125,4.771975994110107
35.634849,-82.5537,640.6441040039062,4.771975994110107
35.634863,-82.553629,640.6423950195312,4.771975994110107
35.634876,-82.55356,640.703369140625,4.771975994110107
35.634885,-82.553504,640.69921875,4.771975994110107
35.634899,-82.553442,640.6718139648438,4.771975994110107
35.634853,-82.553415,640.9462280273438,4.771975994110107
35.634799,-82.553404,641.0413818359375,4.771975994110107
35.634746,-82.553388,640.505859375,4.771975994110107
35.634699,-82.553364,640.131103515625,4.771975994110107
35.634653,-82.553328,640.5191040039062,4.771975994110107
35.634639,-82.553265,640.7102661132812,4.771975994110107
35.634624,-82.5532,640.8673706054688,4.771975994110107
35.634608,-82.553148,640.9803466796875,4.771975994110107
35.634589,-82.553096,641.0907592773438,4.771975994110107
35.634566,-82.553036,641.243408203125,4.771975994110107
35.634547,-82.552976,641.37353515625,4.771975994110107
35.634532,-82.552912,641.5532836914062,4.771975994110107
35.634539,-82.552968,641.4119262695312,4.771975994110107
35.634519,-82.552903,641.6138305664062,4.771975994110107
35.634497,-82.552851,641.8613891601562,4.771975994110107
35.634478,-82.552799,642.13427734375,4.771975994110107
35.634446,-82.55274,642.5725708007812,4.771975994110107
35.634424,-82.552678,643.0008544921875,4.771975994110107
35.634409,-82.552614,643.7144165039062,4.771975994110107
35.634385,-82.552549,644.5886840820312,4.771975994110107
35.634361,-82.552489,645.1204223632812,4.771975994110107
35.634348,-82.552428,645.326171875,4.771975994110107
35.6344,-82.552412,645.2034912109375,4.771975994110107
35.634403,-82.552474,644.9857177734375,4.771975994110107
35.634426,-82.552526,644.4857788085938,4.771975994110107
35.634429,-82.552582,643.8611450195312,4.771975994110107
35.634457,-82.552533,644.098876953125,4.771975994110107
35.634435,-82.552479,644.7572631835938,4.771975994110107
35.634422,-82.552413,645.1088256835938,4.771975994110107
35.634403,-82.552363,645.2758178710938,4.771975994110107
35.634418,-82.552299,645.283203125,4.771975994110107
35.634408,-82.552244,645.1821899414062,4.771975994110107
35.634413,-82.552179,644.652099609375,4.771975994110107
35.634418,-82.552114,643.9342041015625,4.771975994110107
35.634433,-82.552052,643.4767456054688,4.771975994110107
35.634455,-82.551998,643.4170532226562,4.771975994110107
35.634478,-82.551939,643.3624267578125,4.771975994110107
35.634505,-82.551875,643.476806640625,4.771975994110107
35.634533,-82.55183,642.8676147460938,4.771975994110107
35.634561,-82.551772,642.4219360351562,4.771975994110107
35.634586,-82.551726,642.6381225585938,4.771975994110107
35.634619,-82.551681,642.6258544921875,4.771975994110107
35.634645,-82.551632,642.5211181640625,4.771975994110107
35.634606,-82.551583,642.7750244140625,4.771975994110107
35.634558,-82.551543,643.0599975585938,4.771975994110107
35.63452,-82.551495,643.31298828125,4.771975994110107
35.634506,-82.551442,643.4287719726562,4.771975994110107
35.634522,-82.551386,643.3049926757812,4.771975994110107
35.634546,-82.551327,643.1697998046875,4.771975994110107
35.634572,-82.551276,643.129638671875,4.771975994110107
35.634601,-82.551217,643.0791015625,4.771975994110107
35.634631,-82.551171,642.9381103515625,4.771975994110107
35.634654,-82.55112,642.834716796875,4.771975994110107
35.634683,-82.551074,642.7171630859375,4.771975994110107
35.634725,-82.551027,642.618408203125,4.771975994110107
35.634763,-82.550978,642.5480346679688,4.771975994110107
35.634797,-82.550929,642.5830688476562,4.771975994110107
35.634827,-82.550885,642.66943359375,4.771975994110107
35.634863,-82.55083,642.7343139648438,4.771975994110107
35.634885,-82.550768,642.8053588867188,4.771975994110107
35.634923,-82.550716,642.647705078125,4.771975994110107
35.634958,-82.550672,642.5560302734375,4.771975994110107
35.634991,-82.550633,642.4646606445312,4.771975994110107
35.635024,-82.550587,642.4911499023438,4.771975994110107
35.635064,-82.550546,642.4437255859375,4.771975994110107
35.635098,-82.550501,642.436279296875,4.771975994110107
35.635125,-82.550446,642.5552978515625,4.771975994110107
35.63514,-82.550378,642.8566284179688,4.771975994110107
35.635141,-82.550309,643.3482666015625,4.771975994110107
35.635154,-82.550251,643.5808715820312,4.771975994110107
35.635185,-82.550201,643.5066528320312,4.771975994110107
35.635203,-82.550139,643.6676025390625,4.771975994110107
35.635193,-82.550069,643.9794921875,4.771975994110107
35.63519,-82.550011,644.0223999023438,4.771975994110107
35.635209,-82.549957,643.951171875,4.771975994110107
35.635234,-82.549907,643.8961791992188,4.771975994110107
35.635255,-82.549858,643.89697265625,4.771975994110107
35.635284,-82.549803,643.8893432617188,4.771975994110107
35.635313,-82.549748,643.80712890625,4.771975994110107
35.635354,-82.549717,643.6571044921875,4.771975994110107
35.635385,-82.549661,643.6162719726562,4.771975994110107
35.635424,-82.549618,643.5629272460938,4.771975994110107
35.635472,-82.549579,643.5128784179688,4.771975994110107
35.635493,-82.549521,643.5491943359375,4.771975994110107
35.635514,-82.549468,643.6140747070312,4.771975994110107
35.635545,-82.549411,643.6073608398438,4.771975994110107
35.63557,-82.549344,643.62548828125,4.771975994110107
35.635589,-82.549285,643.6444091796875,4.771975994110107
35.635617,-82.549236,643.6085815429688,4.771975994110107
35.635638,-82.549178,643.5616455078125,4.771975994110107
35.635689,-82.549184,643.3616333007812,4.771975994110107
35.635736,-82.54919,643.1714477539062,4.771975994110107
35.63577,-82.549235,643.0269165039062,4.771975994110107
35.63581,-82.549202,643.0101318359375,4.771975994110107
35.635828,-82.549148,643.052490234375,4.771975994110107
35.635845,-82.549079,643.1032104492188,4.771975994110107
35.635839,-82.54901,643.1774291992188,4.771975994110107
35.635866,-82.548961,643.2210083007812,4.771975994110107
35.635893,-82.548913,643.255126953125,4.771975994110107
35.635927,-82.548854,643.33544921875,4.771975994110107
35.635941,-82.548794,643.517333984375,4.771975994110107
35.635956,-82.548725,643.9564208984375,4.771975994110107
35.63598,-82.548657,644.335693359375,4.771975994110107
35.636025,-82.548627,644.5323486328125,4.771975994110107
35.636051,-82.548673,644.3011474609375,4.771975994110107
35.636048,-82.548735,644.1961669921875,4.771975994110107
35.636056,-82.548793,644.3474731445312,4.771975994110107
35.63604,-82.548849,643.8084106445312,4.771975994110107
35.636072,-82.548798,644.3154907226562,4.771975994110107
35.636113,-82.548769,643.8201293945312,4.771975994110107
35.636064,-82.548776,644.3185424804688,4.771975994110107
35.636014,-82.548797,643.9132690429688,4.771975994110107
35.636042,-82.548753,644.2127075195312,4.771975994110107
35.636082,-82.548787,644.23095703125,4.771975994110107
35.636064,-82.548844,643.9950561523438,4.771975994110107
35.636071,-82.548773,644.2770385742188,4.771975994110107
35.636063,-82.548712,644.1901245117188,4.771975994110107
35.636071,-82.548649,644.3271484375,4.771975994110107
35.636081,-82.548583,644.5524291992188,4.771975994110107
35.636109,-82.548535,644.5052490234375,4.771975994110107
35.636154,-82.548499,644.124755859375,4.771975994110107
35.636197,-82.548476,643.7816162109375,4.771975994110107
35.636242,-82.548457,643.7628173828125,4.771975994110107
35.636292,-82.548443,643.723388671875,4.771975994110107
35.636342,-82.54843,643.6650390625,4.771975994110107
35.636393,-82.548424,643.6370239257812,4.771975994110107
35.636434,-82.548448,643.1836547851562,4.771975994110107
35.636483,-82.548481,642.5532836914062,4.771975994110107
35.63653,-82.548501,643.3599853515625,4.771975994110107
35.636581,-82.54848,643.7431640625,4.771975994110107
35.6366,-82.548427,643.744140625,4.771975994110107
35.636621,-82.548374,643.8427734375,4.771975994110107
35.636645,-82.548319,643.7727661132812,4.771975994110107
35.636696,-82.548325,643.942138671875,4.771975994110107
35.636731,-82.548282,644.0228881835938,4.771975994110107
35.636747,-82.548224,644.0716552734375,4.771975994110107
35.636784,-82.548187,644.0802612304688,4.771975994110107
35.636819,-82.548152,644.0929565429688,4.771975994110107
35.636868,-82.548134,644.0839233398438,4.771975994110107
35.636921,-82.548126,644.1943359375,4.771975994110107
35.636956,-82.548162,644.3438720703125,4.771975994110107
35.636999,-82.548123,645.2343139648438,4.771975994110107
35.637051,-82.548123,645.5155029296875,4.771975994110107
35.637102,-82.548123,645.7003173828125,4.771975994110107
35.637149,-82.548097,645.8191528320312,4.771975994110107
35.637138,-82.548155,645.803955078125,4.771975994110107
35.637131,-82.548096,645.7804565429688,4.771975994110107
35.637122,-82.548041,645.6985473632812,4.771975994110107
35.63714,-82.548095,645.80029296875,4.771975994110107
35.637137,-82.548163,645.7782592773438,4.771975994110107
35.637138,-82.54822,645.2965087890625,4.771975994110107
35.637087,-82.548236,644.56640625,4.771975994110107
35.637037,-82.548199,645.0249633789062,4.771975994110107
35.636983,-82.548192,644.5436401367188,4.771975994110107
35.636942,-82.548221,644.052490234375,4.771975994110107
35.636906,-82.548259,644.1646118164062,4.771975994110107
35.636872,-82.548296,644.1190185546875,4.771975994110107
35.636841,-82.548338,644.09130859375,4.771975994110107
35.636802,-82.548379,644.0127563476562,4.771975994110107
35.636813,-82.548321,644.0426635742188,4.771975994110107
35.636861,-82.5483,644.1039428710938,4.771975994110107
35.636892,-82.548253,644.1495361328125,4.771975994110107
35.636935,-82.548208,644.0394897460938,4.771975994110107
35.636985,-82.54818,644.68115234375,4.771975994110107
35.637032,-82.548187,645.1336059570312,4.771975994110107
35.637091,-82.54819,645.3432006835938,4.771975994110107
35.637147,-82.548188,645.7196655273438,4.771975994110107
35.637192,-82.548163,645.9545288085938,4.771975994110107
35.637185,-82.548103,645.9138793945312,4.771975994110107
35.637184,-82.548047,645.8553466796875,4.771975994110107
35.637144,-82.548017,645.6572875976562,4.771975994110107
35.637155,-82.548072,645.8272094726562,4.771975994110107
35.637173,-82.548129,645.907958984375,4.771975994110107
35.6372,-82.548173,645.9547729492188,4.771975994110107
35.6372,-82.548239,645.632080078125,4.771975994110107
35.637184,-82.548303,644.860595703125,4.771975994110107
35.637169,-82.548358,644.7434692382812,4.771975994110107
35.637143,-82.548414,644.695068359375,4.771975994110107
35.637121,-82.548468,644.5999145507812,4.771975994110107
35.637089,-82.548524,644.4805297851562,4.771975994110107
35.637063,-82.548573,644.4176635742188,4.771975994110107
35.637043,-82.548625,644.4209594726562,4.771975994110107
35.637021,-82.548676,644.4099731445312,4.771975994110107
35.637015,-82.548748,644.4375,4.771975994110107
35.637007,-82.548802,644.4923706054688,4.771975994110107
35.636993,-82.548865,644.5498046875,4.771975994110107
35.636967,-82.548924,644.5079345703125,4.771975994110107
35.636937,-82.548985,644.45654296875,4.771975994110107
35.636918,-82.549036,644.4139404296875,4.771975994110107
35.636897,-82.54909,644.3468627929688,4.771975994110107
35.636882,-82.549148,644.3450317382812,4.771975994110107
35.636864,-82.549206,644.2923583984375,4.771975994110107
35.636839,-82.549254,644.2307739257812,4.771975994110107
35.636808,-82.549307,644.177734375,4.771975994110107
35.636771,-82.549365,644.0701904296875,4.771975994110107
35.63675,-82.549425,644.00439453125,4.771975994110107
35.636735,-82.549486,643.9321899414062,4.771975994110107
35.636712,-82.549553,643.9172973632812,4.771975994110107
35.636693,-82.549615,643.96533203125,4.771975994110107
35.636674,-82.549681,644.094482421875,4.771975994110107
35.636651,-82.54973,644.2596435546875,4.771975994110107
35.636622,-82.549786,644.3832397460938,4.771975994110107
35.636597,-82.549847,644.5042114257812,4.771975994110107
35.636571,-82.549903,644.5617065429688,4.771975994110107
35.636552,-82.549972,644.7108764648438,4.771975994110107
35.636536,-82.550027,644.8397827148438,4.771975994110107
35.636507,-82.550079,644.8574829101562,4.771975994110107
35.636486,-82.550142,645.0216064453125,4.771975994110107
35.63646,-82.5502,645.2257690429688,4.771975994110107
35.63643,-82.550266,645.53564453125,4.771975994110107
35.636407,-82.55033,645.8450317382812,4.771975994110107
35.636391,-82.550391,646.075439453125,4.771975994110107
35.636381,-82.550458,646.3221435546875,4.771975994110107
35.636354,-82.550512,646.3377075195312,4.771975994110107
35.636326,-82.550562,646.3097534179688,4.771975994110107
35.636292,-82.550614,646.2700805664062,4.771975994110107
35.63627,-82.550677,646.2844848632812,4.771975994110107
35.636256,-82.550731,646.2704467773438,4.771975994110107
35.636231,-82.550784,646.0517578125,4.771975994110107
35.636191,-82.550834,645.544677734375,4.771975994110107
35.636143,-82.550862,644.9338989257812,4.771975994110107
35.636103,-82.550894,644.3264770507812,4.771975994110107
35.636054,-82.550941,643.6287841796875,4.771975994110107
35.63602,-82.55098,643.386962890625,4.771975994110107
35.63598,-82.551018,643.3102416992188,4.771975994110107
35.635946,-82.551057,643.2044067382812,4.771975994110107
35.635922,-82.551104,643.0484619140625,4.771975994110107
35.635906,-82.55116,642.8966674804688,4.771975994110107
35.635895,-82.551232,642.64306640625,4.771975994110107
35.63589,-82.551287,642.8701171875,4.771975994110107
35.635883,-82.551345,642.8609008789062,4.771975994110107
35.635876,-82.551414,643.59326171875,4.771975994110107
35.63587,-82.551469,643.9791259765625,4.771975994110107
35.635849,-82.551528,643.3818969726562,4.771975994110107
35.635809,-82.55158,642.7062377929688,4.771975994110107
35.635768,-82.551619,642.5452270507812,4.771975994110107
35.635728,-82.551653,642.4296264648438,4.771975994110107
35.635679,-82.551694,642.3502197265625,4.771975994110107
35.635639,-82.551721,642.274169921875,4.771975994110107
35.635587,-82.551739,642.1887817382812,4.771975994110107
35.635551,-82.551779,642.1264038085938,4.771975994110107
35.635504,-82.5518,642.0445556640625,4.771975994110107
35.635485,-82.551749,642.0365600585938,4.771975994110107
35.63553,-82.551752,642.1039428710938,4.771975994110107
35.63554,-82.551686,642.1215209960938,4.771975994110107
35.635524,-82.551748,642.0957641601562,4.771975994110107
35.635504,-82.551805,642.043212890625,4.771975994110107
35.635476,-82.551856,641.9848022460938,4.771975994110107
35.635455,-82.551915,641.9664306640625,4.771975994110107
35.635432,-82.551964,642.0368041992188,4.771975994110107
35.635408,-82.552017,642.39892578125,4.771975994110107
35.635376,-82.552065,642.8781127929688,4.771975994110107
