Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 21:06:09.99,2022-06-03 17:06:09.99,630.4973655939102,35.637927,-82.558371,5,648.3724021911621,3,681.360340721416,1.279999971389771,1.379999995231628,183.8671875,268.380859375,275.2132263183594,14.74111747741699,-28.72141680466598,0
2022-06-03 21:06:13.99,2022-06-03 17:06:13.99,634.4972240924835,35.637871,-82.558361,5,648.8670310974121,3,687.598433124367,1.529999971389771,1.439999977747599,174.0234375,268.380859375,275.2132263183594,14.74111747741699,-45.81115194523994,0
2022-06-03 21:06:17.99,2022-06-03 17:06:17.99,638.4970823526382,35.637821,-82.558345,5,648.9789695739746,3,693.3819340876332,1.5,1.419999996821086,168.3984375,268.380859375,275.2132263183594,14.74111747741699,-97.30306527390621,0
2022-06-03 21:06:21.99,2022-06-03 17:06:21.99,642.4969400167465,35.637768,-82.558337,5,648.9285545349121,3,699.3898894319759,1.590000033378601,1.419999996821086,176.8359375,268.380859375,275.2132263183594,14.74111747741699,-921.5417113095856,0
2022-06-03 21:06:24.99,2022-06-03 17:06:24.99,645.4968340396881,35.637722,-82.558332,5,648.9764060974121,3,704.5168555894369,1.519999980926514,1.450000007947286,181.0546875,268.380859375,275.2132263183594,14.74111747741699,126.8457173626155,0
2022-06-03 21:06:28.99,2022-06-03 17:06:28.99,649.4966931343079,35.637665,-82.558327,5,649.0158348083496,3,710.8640439333216,1.5,1.440000017484029,173.671875,268.380859375,275.2132263183594,14.74111747741699,114.9019643729298,0
2022-06-03 21:06:32.99,2022-06-03 17:06:32.99,653.4965515136719,35.637612,-82.558320,5,648.8438377380371,3,716.7650511725217,1.360000014305115,1.416666666666667,174.0234375,268.380859375,275.2132263183594,14.74111747741699,90.09492222415413,0
2022-06-03 21:06:36.99,2022-06-03 17:06:36.99,657.4964092969894,35.637563,-82.558314,5,648.7576560974121,3,722.2073785726107,1.429999947547913,1.416666666666667,172.96875,268.380859375,275.2132263183594,14.74111747741699,157.6732935003563,0
2022-06-03 21:06:40.99,2022-06-03 17:06:40.99,661.4962688684464,35.637513,-82.558315,5,648.3108787536621,3,727.8011265792828,1.330000042915344,1.366666634877523,171.9140625,268.380859375,275.2132263183594,14.74111747741699,709.0091806965742,0
2022-06-03 21:06:44.99,2022-06-03 17:06:44.99,665.4961265325546,35.637465,-82.558306,5,648.2102928161621,3,733.2143303915202,1.299999952316284,1.356666684150696,172.265625,268.380859375,275.2132263183594,14.74111747741699,-66.96078271942355,0
2022-06-03 21:06:48.99,2022-06-03 17:06:48.99,669.4959861040115,35.637411,-82.558294,5,648.1819725036621,3,739.3502238684313,1.429999947547913,1.409999966621399,169.1015625,268.380859375,275.2132263183594,14.74111747741699,-60.15544130070801,0
2022-06-03 21:06:52.99,2022-06-03 17:06:52.99,673.4958431720734,35.637357,-82.558283,5,648.2500877380371,3,745.4750663185238,1.460000038146973,1.423333326975505,173.3203125,268.380859375,275.2132263183594,14.74111747741699,-58.80948654963864,0
2022-06-03 21:06:56.99,2022-06-03 17:06:56.99,677.4957019090652,35.637311,-82.558273,5,648.1090965270996,3,750.5675606291472,1.360000014305115,1.423333326975505,176.8359375,268.380859375,275.2132263183594,14.74111747741699,-48.51066657411337,0
2022-06-03 21:07:00.99,2022-06-03 17:07:00.99,681.4955608844757,35.637260,-82.558270,5,648.2414207458496,3,756.2526084781888,1.450000047683716,1.273333350817363,181.0546875,268.380859375,275.2132263183594,14.74111747741699,-44.69944751883857,0
2022-06-03 21:07:04.99,2022-06-03 17:07:04.99,685.4954196214676,35.637204,-82.558272,5,648.4360008239746,3,762.5483554560564,1.490000009536743,1.423333366711934,178.9453125,268.380859375,275.2132263183594,14.74111747741699,-114.9690855648009,0
2022-06-03 21:07:08.99,2022-06-03 17:07:08.99,689.4952774047852,35.637147,-82.558268,5,648.3628807067871,3,768.8412322505161,1.480000019073486,1.490000009536743,186.6796875,268.380859375,275.2132263183594,14.74111747741699,-121.9207899980738,0
2022-06-03 21:07:12.99,2022-06-03 17:07:12.99,693.4951368570328,35.637100,-82.558260,5,647.9831199645996,3,774.2058260334768,1.570000052452087,1.296666701634725,172.96875,268.380859375,275.2132263183594,14.74111747741699,-319.0095692156223,0
2022-06-03 21:07:16.99,2022-06-03 17:07:16.99,697.4949944019318,35.637059,-82.558232,5,648.0645408630371,3,779.4469226567587,1.559999942779541,1.296666701634725,105.1171875,268.380859375,275.2132263183594,14.74111747741699,-182.0223276415731,0
2022-06-03 21:07:20.99,2022-06-03 17:07:20.99,701.4948533773422,35.637047,-82.558170,5,647.1697654724121,3,785.143081876151,1.370000004768372,1.543333331743876,127.6171875,268.380859375,275.2132263183594,14.74111747741699,-144.4701281916114,0
2022-06-03 21:07:25.99,2022-06-03 17:07:25.99,706.4946771860123,35.637002,-82.558134,5,647.5590476989746,3,791.1959739374549,1.129999995231628,1.266666690508525,154.6875,268.380859375,275.2132263183594,14.74111747741699,-83.07639524267638,0
2022-06-03 21:07:29.99,2022-06-03 17:07:29.99,710.4945349693298,35.636957,-82.558111,5,647.7807273864746,3,796.6283336965765,1.309999942779541,1.076666673024495,146.6015625,268.380859375,275.2132263183594,14.74111747741699,-129.4431882710257,0
2022-06-03 21:07:33.99,2022-06-03 17:07:33.99,714.4943932294846,35.636916,-82.558082,5,648.0933494567871,3,801.8952190435028,1.190000057220459,1.319999972979228,145.546875,268.380859375,275.2132263183594,14.74111747741699,-99.71930816780542,0
2022-06-03 21:07:38.99,2022-06-03 17:07:38.99,719.4942164421082,35.636871,-82.558052,5,649.0988426208496,3,807.5659488536805,1.029999971389771,1.106666684150696,149.0625,268.380859375,275.2132263183594,14.74111747741699,50.53906962521519,0
2022-06-03 21:09:14.98,2022-06-03 17:09:14.98,815.4908210039139,35.636830,-82.558024,5,649.9560203552246,6,812.811352402353,1.330000042915344,0.5800000031789144,169.1015625,268.380859375,275.2132263183594,14.74111747741699,9.535825308831987,0
2022-06-03 21:09:18.98,2022-06-03 17:09:18.98,819.4906800985336,35.636783,-82.558018,5,649.1424217224121,6,817.9865424753921,1.370000004768372,1.260000010331472,169.8046875,268.380859375,275.2132263183594,14.74111747741699,-540.7541823892059,0
2022-06-03 21:09:22.98,2022-06-03 17:09:22.98,823.490540266037,35.636731,-82.558002,5,648.0948143005371,4,824.0349558886087,1.519999980926514,1.34333332379659,165.9375,268.380859375,275.2132263183594,14.74111747741699,-30.03739492486442,0
2022-06-03 21:09:26.98,2022-06-03 17:09:26.98,827.4903963804245,35.636676,-82.557985,5,647.4483299255371,4,830.3557613773314,1.259999990463257,1.34333332379659,167.6953125,268.380859375,275.2132263183594,14.74111747741699,-15.07932502041144,0
2022-06-03 21:09:30.98,2022-06-03 17:09:30.98,831.4902557134628,35.636621,-82.557976,5,646.4070701599121,3,836.4960696960251,1.490000009536743,1.380000034968058,166.640625,268.380859375,275.2132263183594,14.74111747741699,-12.87267150530855,0
2022-06-03 21:09:34.98,2022-06-03 17:09:34.98,835.4901125431061,35.636571,-82.557962,5,645.7527732849121,3,842.2396056051014,1.330000042915344,1.390000025431315,164.53125,268.380859375,275.2132263183594,14.74111747741699,-11.93066384132262,0
2022-06-03 21:09:38.98,2022-06-03 17:09:38.98,839.4899741411209,35.636513,-82.557948,5,645.7298240661621,3,848.7511723849823,1.509999990463257,1.410000006357829,168.046875,268.380859375,275.2132263183594,14.74111747741699,-15.56046386421385,0
2022-06-03 21:09:45.98,2022-06-03 17:09:45.98,846.4897246360779,35.636461,-82.557965,5,646.3902244567871,3,854.7485940487342,1.190000057220459,1.066666652758916,201.09375,268.380859375,275.2132263183594,14.74111747741699,-12.70409982452302,0
2022-06-03 21:10:05.99,2022-06-03 17:10:05.99,866.4933475255966,35.636495,-82.557911,5,645.7476463317871,3,860.8999256094747,0.8799999952316284,0.9133333166440328,37.6171875,268.380859375,275.2132263183594,14.74111747741699,173.6750747072385,0
2022-06-03 21:10:18.99,2022-06-03 17:10:18.99,879.4990576505661,35.636440,-82.557906,5,643.6905174255371,3,867.0247680595672,1.240000009536743,1.033333341280619,173.671875,268.380859375,275.2132263183594,14.74111747741699,-9.62757237353599,0
2022-06-03 21:10:21.99,2022-06-03 17:10:21.99,882.4997766017914,35.636386,-82.557914,5,643.9483299255371,3,873.1281884539145,1.350000023841858,1.033333341280619,170.859375,268.380859375,275.2132263183594,14.74111747741699,-11.55926434093698,0
2022-06-03 21:10:29.99,2022-06-03 17:10:29.99,890.5010493993759,35.636345,-82.557951,5,645.4283103942871,3,878.7621624066971,0.9100000262260437,0.1700000067551931,171.2109375,268.380859375,275.2132263183594,14.74111747741699,-16.39181670515261,0
2022-06-03 21:11:20.99,2022-06-03 17:11:20.99,941.5014567375183,35.636405,-82.557948,5,646.3528709411621,3,885.436766188498,1.629999995231628,0,13.7109375,268.380859375,275.2132263183594,14.74111747741699,-15.94198079663047,0
2022-06-03 21:11:23.99,2022-06-03 17:11:23.99,944.5013649463654,35.636456,-82.557951,5,646.8229637145996,3,891.1360961062819,1.600000023841858,1.876628502336992,2.109375,268.380859375,275.2132263183594,14.74111747741699,-71.80277516118669,0
2022-06-03 21:11:54.99,2022-06-03 17:11:54.99,975.5003221035004,35.636501,-82.557934,5,646.5669822692871,3,896.3243603645504,1.149999976158142,0.8200000127156576,66.4453125,268.380859375,275.2132263183594,14.74111747741699,-77.82902385567979,0
2022-06-03 21:12:52.99,2022-06-03 17:12:52.99,1033.49826836586,35.636463,-82.557972,5,647.3558006286621,6,901.8137868985002,1.090000033378601,1.246666709582011,190.1953125,268.380859375,275.2132263183594,14.74111747741699,29.04171897611236,0
2022-06-03 21:13:00.99,2022-06-03 17:13:00.99,1041.497982859612,35.636501,-82.557943,5,647.1844139099121,6,906.8492006608909,1.409999966621399,0.8199999928474426,10.546875,268.380859375,275.2132263183594,14.74111747741699,-30.64930236271305,0
2022-06-03 21:13:49.99,2022-06-03 17:13:49.99,1090.496237874031,35.636455,-82.557958,5,645.1289939880371,4,912.151979524656,1.149999976158142,1.183333317438761,202.8515625,268.380859375,275.2132263183594,14.74111747741699,-5.624166797157661,0
2022-06-03 21:14:01.99,2022-06-03 17:14:01.99,1102.495812177658,35.636490,-82.557922,5,644.7525291442871,4,917.2061939016523,0.8600000143051147,0.4933333396911621,1.7578125,268.380859375,275.2132263183594,14.74111747741699,-9.722510837073221,0
2022-06-03 21:14:07.99,2022-06-03 17:14:07.99,1108.495598196983,35.636518,-82.557872,5,644.0437889099121,3,922.7602378282373,1.259999990463257,1.120000004768372,103.7109375,268.380859375,275.2132263183594,14.74111747741699,-11.17550622514449,0
2022-06-03 21:14:35.99,2022-06-03 17:14:35.99,1136.494602322578,35.636523,-82.557930,5,644.5188865661621,4,928.0910491985067,0.1500000059604645,0,241.875,268.380859375,275.2132263183594,14.74111747741699,59.47941700557948,0
2022-06-03 21:14:58.99,2022-06-03 17:14:58.99,1159.493782639503,35.636482,-82.557882,5,643.8604393005371,3,934.4460599723143,1.139999985694885,1.003333369890849,139.5703125,268.380859375,275.2132263183594,14.74111747741699,-15.6747690699623,0
