Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 16:14:12.99,2022-06-03 12:14:12.99,81.97589898109436,35.616683,-82.565923,10,647.1632957458496,3,114.0613663113604,1.419999957084656,1.409999966621399,298.125,198.5484142303467,205.383092880249,12.023268699646,-20.21124851811507,0
2022-06-03 16:14:16.99,2022-06-03 12:14:16.99,85.97576570510864,35.616715,-82.565981,10,647.3960838317871,3,120.4028595546422,1.590000033378601,1.409999966621399,308.671875,167.7843627929688,174.6190490722656,12.01663970947266,-31.00126159582678,0
2022-06-03 16:14:20.99,2022-06-03 12:14:20.99,89.97562956809998,35.616745,-82.566028,10,647.4839744567871,3,125.8377129378378,1.159999966621399,1.573333342870076,291.796875,130.6845703125,137.5192565917969,12.02309989929199,-56.37113156372037,0
2022-06-03 16:14:24.99,2022-06-03 12:14:24.99,93.97549569606781,35.616725,-82.566084,10,647.8865623474121,3,131.3893167776418,1.639999985694885,1.363333304723104,223.9453125,79.6258544921875,86.46054077148438,12.02947998046875,126.4310127621409,0
2022-06-03 16:14:28.99,2022-06-03 12:14:28.99,97.97535943984985,35.616682,-82.566126,10,647.9665184020996,3,137.5193188528325,1.5,1.40666667620341,217.96875,108.8467102050781,115.681396484375,12.0401496887207,78.3954126921832,0
2022-06-03 16:14:31.99,2022-06-03 12:14:31.99,100.9752496480942,35.616648,-82.566164,10,647.8612937927246,3,142.5744267531059,1.429999947547913,1.40666667620341,218.671875,106.6531677246094,113.4878540039062,12.04175281524658,182.4466046503816,0
2022-06-03 16:14:34.99,2022-06-03 12:14:34.99,103.975154876709,35.616613,-82.566200,10,647.9783592224121,3,147.6544894984819,1.399999976158142,1.449999968210856,218.3203125,79.57150268554688,86.40618896484375,12.044189453125,1173.45855754172,0
2022-06-03 16:14:38.99,2022-06-03 12:14:38.99,107.975602388382,35.616575,-82.566237,10,648.2978172302246,3,153.0224498294883,0.9800000190734863,1.200000007947286,211.640625,104.8769226074219,111.7116088867188,12.04057693481445,67.88879399952221,0
2022-06-03 16:14:41.99,2022-06-03 12:14:41.99,110.975954413414,35.616542,-82.566279,10,648.4490623474121,3,158.3090213363697,1.289999961853027,1.200000007947286,228.515625,90.85775756835938,97.69244384765625,12.03829574584961,34.63932279747431,0
2022-06-03 16:14:45.99,2022-06-03 12:14:45.99,114.9763025045395,35.616501,-82.566329,10,648.6991844177246,3,164.7704555475516,1.5,1.443333307902018,227.8125,83.47311401367188,90.30780029296875,12.03919315338135,38.3296403007947,0
2022-06-03 16:14:48.99,2022-06-03 12:14:48.99,117.9764884710312,35.616466,-82.566384,10,649.2596092224121,3,171.1005432182141,1.539999961853027,1.670626027551934,228.1640625,100.0242614746094,106.8589477539062,12.03797245025635,24.63121188963773,0
2022-06-03 16:14:52.99,2022-06-03 12:14:52.99,121.9766591787338,35.616427,-82.566436,10,650.4099998474121,3,177.4690428308258,1.509999990463257,1.443333347638448,218.3203125,79.68429565429688,86.51898193359375,12.03705787658691,18.88022184272206,0
2022-06-03 16:14:56.99,2022-06-03 12:14:56.99,125.9767587184906,35.616387,-82.566475,10,650.5284080505371,3,183.1810379418235,1.389999985694885,1.443333347638448,223.2421875,87.76528930664062,94.5999755859375,12.0340633392334,17.71257558999526,0
2022-06-03 16:15:00.99,2022-06-03 12:15:00.99,129.9768062829971,35.616341,-82.566521,10,651.2052879333496,3,189.8081060424358,1.389999985694885,1.296666661898295,224.296875,99.59793090820312,106.4326171875,12.03616237640381,16.20860720290185,0
2022-06-03 16:15:04.99,2022-06-03 12:15:04.99,133.9768105745316,35.616299,-82.566548,10,651.3334617614746,3,195.068985327715,1.519999980926514,1.359999974568685,217.265625,80.49142456054688,87.32611083984375,12.03148555755615,13.53203805753529,0
2022-06-03 16:15:07.99,2022-06-03 12:15:07.99,136.9767917394638,35.616263,-82.566590,10,651.5846824645996,3,200.6018460845409,1.529999971389771,1.519999980926514,221.8359375,94.29098510742188,101.1256713867188,12.02734756469727,16.01874275974984,0
2022-06-03 16:15:10.99,2022-06-03 12:15:10.99,139.9767591953278,35.616228,-82.566638,10,650.2398338317871,3,206.3892503356668,1.409999966621399,1.519999980926514,222.890625,94.759033203125,101.5937194824219,12.03202342987061,21.18777945412639,0
2022-06-03 16:15:13.99,2022-06-03 12:15:13.99,142.9767136573792,35.616193,-82.566687,10,648.9248924255371,3,212.3375212737472,1.559999942779541,1.55681831799952,227.8125,81.22732543945312,88.06201171875,12.02806282043457,49.83073899966588,0
2022-06-03 16:15:16.99,2022-06-03 12:15:16.99,145.9766575098038,35.616158,-82.566734,10,647.3658103942871,3,218.1389556163735,1.389999985694885,1.55681831799952,219.7265625,95.3968505859375,102.2315368652344,12.02780628204346,-58.61296878400123,0
2022-06-03 16:15:19.99,2022-06-03 12:15:19.99,148.9765964746475,35.616121,-82.566771,10,646.7621726989746,3,223.3783284781804,1.480000019073486,1.503333290417989,218.3203125,102.3731384277344,109.2078247070312,12.02953910827637,-22.10543370746866,0
2022-06-03 16:15:23.99,2022-06-03 12:15:23.99,152.9764982461929,35.616090,-82.566822,10,645.5573387145996,3,229.1265805801211,1.110000014305115,1.510000030199687,233.0859375,80.42782592773438,87.26251220703125,12.02899551391602,-11.00559423861588,0
2022-06-03 16:15:27.99,2022-06-03 12:15:27.99,156.9763925075531,35.616047,-82.566858,10,644.9410057067871,3,234.9520986506161,1.159999966621399,1.31333331267039,221.1328125,83.78695678710938,90.62164306640625,12.04520320892334,-9.000949684641142,0
2022-06-03 16:15:31.99,2022-06-03 12:15:31.99,160.9762796163559,35.616003,-82.566891,10,644.5342674255371,3,240.6672556744554,1.25,1.31333331267039,219.0234375,44.48307800292969,51.31776428222656,12.07424831390381,-7.548711481808414,0
2022-06-03 16:15:35.99,2022-06-03 12:15:35.99,164.9761621952057,35.615963,-82.566862,10,644.6250877380371,3,245.8902244283744,1.080000042915344,1.383333365122477,131.8359375,356.3792114257812,363.2138977050781,12.09976863861084,-7.404738090705576,0
