Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 14:21:30.99,2022-06-03 10:21:30.99,73.55178022384644,35.616602,-82.566312,5,650.9912986755371,3,124.555948481119,1.179999947547913,1.433333317438761,221.1328125,326.8358459472656,333.668212890625,12.08149242401123,-31.71092064618934,0
2022-06-03 14:21:33.99,2022-06-03 10:21:33.99,76.55166947841644,35.616562,-82.566355,5,651.0030174255371,3,130.4316442058561,1.600000023841858,1.433333317438761,226.7578125,326.8358459472656,333.668212890625,12.08149242401123,-36.28900211446556,0
2022-06-03 14:21:36.99,2022-06-03 10:21:36.99,79.5515570640564,35.616524,-82.566396,5,650.8766746520996,3,136.0880197338938,1.620000004768372,1.747948057960113,219.375,326.8358459472656,333.668212890625,12.08149242401123,-49.47047434742773,0
2022-06-03 14:21:39.99,2022-06-03 10:21:39.99,82.55144488811493,35.616492,-82.566439,5,650.9621238708496,4,141.3291163571757,1.480000019073486,1.560000022252401,224.6484375,326.8358459472656,333.668212890625,12.08149242401123,-49.29091202883607,0
2022-06-03 14:21:42.99,2022-06-03 10:21:42.99,85.55133306980133,35.616454,-82.566482,5,650.7046775817871,3,147.1118363467076,1.600000023841858,1.560000022252401,219.0234375,326.8358459472656,333.668212890625,12.08149242401123,-41.81364507941752,0
2022-06-03 14:21:45.99,2022-06-03 10:21:45.99,88.55122137069702,35.616425,-82.566535,5,650.5486717224121,4,152.8765647390631,1.5,1.613333344459534,234.140625,326.8358459472656,333.668212890625,12.08149242401123,-41.55165243523544,0
2022-06-03 14:21:49.99,2022-06-03 10:21:49.99,92.55107259750366,35.616392,-82.566589,5,650.2975730895996,4,159.0212847275765,1.620000004768372,1.629999995231628,220.78125,326.8358459472656,333.668212890625,12.08149242401123,-34.9989370617792,0
2022-06-03 14:21:53.99,2022-06-03 10:21:53.99,96.55092346668243,35.616347,-82.566633,5,650.3110008239746,3,165.4539966409048,1.710000038146973,1.629999995231628,221.1328125,326.8358459472656,333.668212890625,12.08149242401123,-56.82486301501881,0
2022-06-03 14:21:57.99,2022-06-03 10:21:57.99,100.5507749319077,35.616299,-82.566669,5,650.0838279724121,3,171.6295100736133,1.419999957084656,1.689999977747599,210.234375,326.8358459472656,333.668212890625,12.08149242401123,-71.59123891297102,0
2022-06-03 14:22:01.99,2022-06-03 10:22:01.99,104.5506250858307,35.616251,-82.566699,5,650.0494041442871,3,177.6689562270236,1.580000042915344,1.413333336512248,210.234375,326.8358459472656,333.668212890625,12.08149242401123,-56.21058935161165,0
2022-06-03 14:22:05.99,2022-06-03 10:22:05.99,108.5504757165909,35.616202,-82.566740,5,650.0559959411621,3,184.2357770035046,1.820000052452087,1.40666671593984,217.96875,326.8358459472656,333.668212890625,12.08149242401123,-59.80525599022428,0
2022-06-03 14:22:08.99,2022-06-03 10:22:08.99,111.5503641366959,35.616156,-82.566777,10,649.7539939880371,3,190.3694618678982,1.679999947547913,1.40666671593984,211.640625,326.8358459472656,333.668212890625,12.08149242401123,-50.46051483656703,0
2022-06-03 14:22:11.99,2022-06-03 10:22:11.99,114.5502523183823,35.616120,-82.566817,10,649.7727928161621,4,195.7860020156216,1.690000057220459,1.836046656312709,207.7734375,326.8358459472656,333.668212890625,12.08149242401123,-43.02243929663428,0
2022-06-03 14:22:15.99,2022-06-03 10:22:15.99,118.5501025915146,35.616069,-82.566857,5,649.8008689880371,4,202.5379736419353,1.519999980926514,1.65666667620341,211.9921875,326.8358459472656,333.668212890625,12.08149242401123,-51.93167959259719,0
2022-06-03 14:22:19.99,2022-06-03 10:22:19.99,122.5499535799026,35.616024,-82.566901,5,649.5689353942871,3,208.9291269485353,1.509999990463257,1.559999942779541,222.5390625,326.8358459472656,333.668212890625,12.08149242401123,-75.90918981663231,0
2022-06-03 14:22:22.99,2022-06-03 10:22:22.99,125.5498421192169,35.615992,-82.566942,5,649.6075096130371,3,214.1121654902605,1.649999976158142,1.559999942779541,221.484375,326.8358459472656,333.668212890625,12.08149242401123,-64.74894682220199,0
2022-06-03 14:22:25.99,2022-06-03 10:22:25.99,128.5497295856476,35.615936,-82.566932,5,649.1233787536621,3,220.3524295529476,1.700000047683716,1.653333306312561,162.421875,326.8358459472656,333.668212890625,12.08149242401123,-49.64809467349646,0
2022-06-03 14:22:28.99,2022-06-03 10:22:28.99,131.5496180057526,35.615920,-82.566880,5,647.5061912536621,3,225.4182474395916,0.7300000190734863,1.653333306312561,111.796875,326.8358459472656,333.668212890625,12.08149242401123,-23.577244562779,0
2022-06-03 14:22:32.99,2022-06-03 10:22:32.99,135.5494693517685,35.615935,-82.566816,5,647.0406150817871,3,231.4472149327174,1.289999961853027,1.297995598128409,66.796875,326.8358459472656,333.668212890625,12.08149242401123,-17.80187749226655,0
2022-06-03 14:22:35.99,2022-06-03 10:22:35.99,138.5493568181992,35.615913,-82.566752,5,646.6917381286621,3,237.6737123583524,1.659999966621399,1.518779930423424,127.96875,326.8358459472656,333.668212890625,12.08149242401123,-15.934691504439,0
2022-06-03 14:22:38.99,2022-06-03 10:22:38.99,141.5492454767227,35.615885,-82.566701,5,647.2425193786621,3,243.2964520547867,1.600000023841858,1.518779930423424,129.0234375,326.8358459472656,333.668212890625,12.08149242401123,-19.6088091542696,0
2022-06-03 14:22:41.99,2022-06-03 10:22:41.99,144.5491329431534,35.615855,-82.566656,5,646.8494529724121,3,248.5081671959286,2.410000085830688,1.633333325386047,134.296875,326.8358459472656,333.668212890625,12.08149242401123,-19.35498483785638,0
2022-06-03 14:22:44.99,2022-06-03 10:22:44.99,147.5490207672119,35.615816,-82.566601,5,646.7825584411621,4,255.16108252467,2.009999990463257,2.402310646436472,129.7265625,326.8358459472656,333.668212890625,12.08149242401123,-19.34528150007053,0
2022-06-03 14:22:48.99,2022-06-03 10:22:48.99,151.5488721132278,35.615777,-82.566552,5,645.9773826599121,4,261.3482864807295,1.409999966621399,2.402310646436472,133.2421875,326.8358459472656,333.668212890625,12.08149242401123,-15.65431007976311,0
2022-06-03 14:22:52.99,2022-06-03 10:22:52.99,155.5487238168716,35.615742,-82.566503,5,645.5804100036621,3,267.254648884145,1.230000019073486,1.456666628519694,124.8046875,326.8358459472656,333.668212890625,12.08149242401123,-13.83077762527761,0
2022-06-03 14:22:57.99,2022-06-03 10:22:57.99,160.5485364198685,35.615711,-82.566452,5,645.7600975036621,3,273.0185937592162,1.129999995231628,1.333333373069763,124.8046875,326.8358459472656,333.668212890625,12.08149242401123,-17.2158370311301,0
2022-06-03 14:23:01.99,2022-06-03 10:23:01.99,164.5483868122101,35.615672,-82.566403,5,645.7798728942871,3,279.1911811015293,1.620000004768372,1.216666658719381,122.34375,326.8358459472656,333.668212890625,12.08149242401123,-28.49634290766703,0
2022-06-03 14:23:04.99,2022-06-03 10:23:04.99,167.5482759475708,35.615642,-82.566357,5,646.1372947692871,4,284.5625058705539,1.480000019073486,1.486666679382324,137.4609375,326.8358459472656,333.668212890625,12.08149242401123,-55.54078828765466,0
