latitude,longitude,elevation
41.47763500000001,-90.390013,190.4754791259766
41.47762471559801,-90.38995472054093,190.1647491455078
41.47761443116647,-90.38989644110028,189.8154907226562
41.47760414670537,-90.38983816167804,189.3746185302734
41.47759386221474,-90.38977988227425,188.8346405029297
41.47758357769455,-90.38972160288888,188.4008483886719
41.47757329314481,-90.38966332352193,188.0944061279297
41.47756300856554,-90.38960504417341,188.0973052978516
41.47755272395672,-90.38954676484332,188.1224517822266
41.47754243931836,-90.38948848553166,188.2337951660156
41.47753215465045,-90.38943020623842,188.4698181152344
41.47752186995299,-90.38937192696359,188.5676879882812
41.47751158522598,-90.38931364770721,188.5710144042969
41.47750130046943,-90.38925536846925,188.4734039306641
41.47759331033416,-90.39003559400211,190.6371459960938
41.47759331033416,-90.39003559400211,190.6371459960938
41.47758299120574,-90.38997732543474,190.3149871826172
41.47757267204779,-90.38991905688586,189.9724578857422
41.4775623528603,-90.38986078835545,189.4388122558594
41.47755203364328,-90.38980251984353,188.8266906738281
41.47754171439673,-90.3897442513501,188.2203979492188
41.47753139512063,-90.38968598287515,187.8383331298828
41.47752107581501,-90.38962771441868,187.73779296875
41.47751075647984,-90.3895694459807,187.7842407226562
41.47750043711515,-90.3895111775612,188.0548553466797
41.47749011772092,-90.3894529091602,188.3891143798828
41.47747979829715,-90.38939464077768,188.6379547119141
41.47746947884385,-90.38933637241364,188.6905822753906
41.47745915936101,-90.38927810406808,188.5955352783203
41.47755162066359,-90.39005818797527,190.7007293701172
41.4775516206636,-90.39005818797527,190.7007293701172
41.47754126734105,-90.38999993017094,190.3886566162109
41.47753091398899,-90.38994167238516,190.0995788574219
41.47752056060741,-90.38988341461793,189.5638122558594
41.4775102071963,-90.38982515686922,188.8973236083984
41.47749985375566,-90.38976689913906,188.1717071533203
41.4774895002855,-90.38970864142746,187.7955780029297
41.47747914678582,-90.38965038373438,187.6497192382812
41.47746879325661,-90.38959212605985,187.7532043457031
41.47745843969788,-90.38953386840387,188.0236358642578
41.47744808610963,-90.38947561076643,188.3395080566406
41.47743773249184,-90.38941735314754,188.6912536621094
41.47742737884455,-90.38935909554718,188.7708892822266
41.47741702516772,-90.38930083796537,188.7262878417969
41.47750993098827,-90.39008078191948,190.7523498535156
41.47750993098826,-90.39008078191948,190.7523498535156
41.47749954399183,-90.39002253475162,190.4592590332031
41.47748915696587,-90.38996428760237,190.1885681152344
41.47747876991041,-90.38990604047171,189.7683563232422
41.47746838282542,-90.38984779335966,189.0904083251953
41.47745799571092,-90.38978954626621,188.3853302001953
41.47744760856691,-90.38973129919135,187.8897094726562
41.47743722139339,-90.3896730521351,187.6747436523438
41.47742683419035,-90.38961480509744,187.7834167480469
41.4774164469578,-90.38955655807838,187.9908752441406
41.47740605969574,-90.38949831107793,188.2565765380859
41.47739567240416,-90.38944006409606,188.6065368652344
41.47738528508306,-90.3893818171328,188.7806701660156
41.47737489773246,-90.38932357018815,188.7804412841797
41.47736451035234,-90.3892653232621,188.6461944580078
41.47746824130819,-90.39010337583474,190.8804321289062
41.47746824130819,-90.39010337583474,190.8804321289062
41.47745782114635,-90.39004513917882,190.5691680908203
41.477447400955,-90.38998690254158,190.2857055664062
41.47743698073414,-90.38992866592297,190.0226593017578
41.47742656048379,-90.38987042932303,189.2997283935547
41.47741614020392,-90.38981219274173,188.5760650634766
41.47740571989456,-90.38975395617909,187.9223480224609
41.4773952995557,-90.38969571963511,187.7991180419922
41.47738487918733,-90.3896374831098,187.8438873291016
41.47737445878947,-90.38957924660313,187.9881134033203
41.47736403836208,-90.38952101011512,188.1858825683594
41.47735361790521,-90.38946277364576,188.4860229492188
41.47734319741883,-90.38940453719505,188.8058776855469
41.47733277690295,-90.38934630076301,188.7632598876953
41.47732235635756,-90.38928806434963,188.6280059814453
41.4774265516234,-90.39012596972103,191.0978546142578
41.47742655162339,-90.39012596972103,191.0978546142578
41.47741609879327,-90.39006774345452,190.6777954101562
41.47740564593366,-90.39000951720675,190.3689117431641
41.47739519304454,-90.38995129097766,190.0933074951172
41.47738474012593,-90.38989306476729,189.4900207519531
41.47737428717785,-90.38983483857564,188.6825256347656
41.47736383420026,-90.3897766124027,188.052978515625
41.47735338119318,-90.38971838624846,187.8471527099609
41.4773429281566,-90.38966016011294,187.9072570800781
41.47733247509054,-90.38960193399612,188.0284881591797
41.47732202199499,-90.38954370789801,188.1427001953125
41.47731156886993,-90.38948548181864,188.3041839599609
41.47730111571539,-90.38942725575795,188.5831298828125
41.47729066253137,-90.38936902971598,188.5428466796875
41.47728020931783,-90.38931080369272,188.4183349609375
41.47738486193385,-90.39014856357836,191.1788024902344
41.47738486193385,-90.39014856357836,191.1788024902344
41.47737437692155,-90.39009034758072,190.7384185791016
41.47736389187975,-90.39003213160184,190.4434051513672
41.47735340680848,-90.38997391564173,190.1555023193359
41.47734292170772,-90.3899156997004,189.73095703125
41.4773324365775,-90.3898574837778,188.8339996337891
41.47732195141777,-90.38979926787398,188.1717987060547
41.47731146622856,-90.38974105198893,187.7587585449219
41.47730098100988,-90.38968283612266,187.8007659912109
41.47729049576173,-90.38962462027513,187.9222412109375
41.47728001048407,-90.38956640444637,188.0646667480469
41.47726952517694,-90.38950818863638,188.1702423095703
41.47725903984034,-90.38944997284516,188.3404846191406
41.47724855447424,-90.3893917570727,188.3493804931641
41.47723806907866,-90.389333541319,188.1206207275391
41.47734317223956,-90.39017115740675,191.1704406738281
41.47734317223956,-90.39017115740675,191.1704406738281
41.47733265552045,-90.39011295155936,190.7937774658203
41.47732213877185,-90.39005474573077,190.4956665039062
41.47731162199381,-90.38999653992099,190.2163391113281
41.47730110518628,-90.38993833413004,189.9231872558594
41.47729058834928,-90.38988012835792,189.1029968261719
41.4772800714828,-90.3898219226046,188.2916870117188
41.47726955458685,-90.38976371687009,187.6937713623047
41.47725903766143,-90.38970551115442,187.6685180664062
41.47724852070655,-90.38964730545756,187.7870483398438
41.47723800372219,-90.38958909977953,188.0058135986328
41.47722748670835,-90.3895308941203,188.0829010009766
41.47721696966504,-90.3894726884799,188.0845489501953
41.47720645259227,-90.3894144828583,187.9615783691406
41.47719593549002,-90.38935627725554,187.7480316162109
41.47730148254053,-90.39019375120617,191.1174774169922
41.47730148254053,-90.39019375120617,191.1174774169922
41.47729093457959,-90.39013555539228,190.7705230712891
41.47728038658919,-90.39007735959724,190.50830078125
