latitude,longitude,elevation
40.14142500000001,-83.149136,285.6887512207031
40.14143451199283,-83.14907865052864,285.8025817871094
40.14144402395722,-83.14902130104129,285.8875122070312
40.14145353589321,-83.14896395153795,285.9374084472656
40.14146304780078,-83.1489066020186,285.9325561523438
40.14147255967993,-83.14884925248326,285.5576477050781
40.14148207153067,-83.14879190293193,285.6151428222656
40.14149158335299,-83.1487345533646,285.3870544433594
40.14150109514688,-83.14867720378128,285.2779846191406
40.14151060691236,-83.14861985418196,285.1863098144531
40.14152011864943,-83.14856250456666,285.0983276367188
40.14152963035808,-83.14850515493535,284.8394165039062
40.14153914203831,-83.14844780528804,284.3914794921875
40.14154865369012,-83.14839045562475,283.839599609375
40.14155816531352,-83.14833310594545,283.0054321289062
40.1415676769085,-83.14827575625017,282.3176879882812
40.14157718847507,-83.14821840653889,281.5940856933594
40.14158670001321,-83.14816105681162,281.181640625
40.14159621152294,-83.14810370706834,280.8873901367188
40.14160572300425,-83.14804635730908,280.8193664550781
40.14161523445713,-83.14798900753382,280.7762145996094
40.14162474588161,-83.14793165774256,280.7875061035156
40.14163425727769,-83.14787430793533,280.6543579101562
40.14164376864533,-83.14781695811207,280.1485900878906
40.14165327998455,-83.14775960827284,279.78662109375
40.14166279129535,-83.14770225841761,279.2509155273438
40.14138306508071,-83.14911462329432,285.3522644042969
40.1413830650807,-83.14911462329432,285.3522644042969
40.14139256150604,-83.14905726947826,285.5519409179688
40.14140205790295,-83.14899991564623,285.6855163574219
40.14141155427144,-83.14894256179822,285.5855407714844
40.14142105061152,-83.14888520793424,285.5069274902344
40.14143054692317,-83.14882785405429,285.2611389160156
40.1414400432064,-83.14877050015838,284.9984436035156
40.14144953946121,-83.1487131462465,284.8489990234375
40.1414590356876,-83.14865579231864,284.6557922363281
40.14146853188556,-83.14859843837482,284.4373168945312
40.1414780280551,-83.14854108441502,284.3384704589844
40.14148752419623,-83.14848373043925,284.1064758300781
40.14149702030893,-83.14842637644752,283.774658203125
40.14150651639321,-83.14836902243981,283.1311340332031
40.14151601244907,-83.14831166841614,282.4243774414062
40.14152550847651,-83.1482543143765,281.7640075683594
40.14153500447552,-83.14819696032089,281.1166381835938
40.14154450044612,-83.1481396062493,280.7234497070312
40.14155399638829,-83.14808225216174,280.3226318359375
40.14156349230204,-83.14802489805822,280.1207275390625
40.14157298818737,-83.14796754393873,280.0222778320312
40.14158248404428,-83.14791018980327,279.9244384765625
40.14159197987277,-83.14785283565183,279.6643676757812
40.14160147567284,-83.14779548148444,278.9855041503906
40.14161097144448,-83.14773812730107,278.7261657714844
40.14134113015716,-83.14909324661494,284.9892272949219
40.14134113015716,-83.14909324661494,284.9892272949219
40.14135061092575,-83.14903588843663,285.2085876464844
