latitude,longitude,elevation
33.65371199999999,-116.263022,-0.006843821611255407
33.65369829936982,-116.2629706461344,-0.3380175828933716
33.65368459871829,-116.2629192922851,-1.247375845909119
33.65367089804541,-116.262867938452,-2.287886381149292
33.65365719735114,-116.2628165846352,-3.165841579437256
33.65364349663552,-116.2627652308347,-3.640297651290894
33.65362979589855,-116.2627138770505,-3.812385082244873
33.65361609514022,-116.2626625232825,-3.934989213943481
33.65360239436051,-116.2626111695309,-4.014917373657227
33.65358869355945,-116.2625598157954,-4.056111812591553
33.65357499273701,-116.2625084620763,-4.032558441162109
33.65367256345884,-116.2630481125916,-0.8257872462272644
33.65367256345884,-116.2630481125916,-0.8257872462272644
33.6536588104863,-116.2629967787582,-1.375026226043701
33.65364505749243,-116.2629454449412,-1.929838895797729
33.6536313044772,-116.2628941111404,-2.697426557540894
33.65361755144063,-116.262842777356,-3.295189619064331
33.65360379838272,-116.2627914435879,-3.624350547790527
33.65359004530345,-116.2627401098361,-3.779282569885254
33.65357629220285,-116.2626887761007,-3.859823226928711
33.65356253908089,-116.2626374423816,-3.894960641860962
33.6535487859376,-116.2625861086789,-3.923864126205444
33.65353503277296,-116.2625347749924,-3.930468559265137
33.65363312691191,-116.2630742251594,-1.697213888168335
33.65363312691191,-116.2630742251594,-1.697213888168335
33.65361932242532,-116.2630229111237,-2.13806676864624
33.65360551791741,-116.2629715971044,-2.513084888458252
33.65359171338815,-116.2629202831015,-2.913672924041748
33.65357790883758,-116.2628689691149,-3.310322284698486
33.65356410426566,-116.2628176551448,-3.595230102539062
33.65355029967243,-116.262766341191,-3.771991729736328
33.65353649505786,-116.2627150272536,-3.862860918045044
33.65352269042197,-116.2626637133326,-3.889901638031006
33.65350888576474,-116.262612399428,-3.84100604057312
33.65349508108618,-116.2625610855397,-3.805139303207397
33.65359369035921,-116.2631003377034,-2.234464645385742
33.6535936903592,-116.2631003377034,-2.234464645385742
33.65357983516759,-116.2630490432345,-2.509731769561768
33.65356597995466,-116.2629977487821,-2.777837991714478
33.65355212472043,-116.2629464543461,-3.127207040786743
33.65353826946487,-116.2628951599265,-3.394412994384766
33.65352441418801,-116.2628438655233,-3.558403015136719
33.65351055888982,-116.2627925711366,-3.715187072753906
33.65349670357033,-116.2627412767664,-3.856514930725098
33.65348284822952,-116.2626899824126,-3.972920656204224
33.65346899286739,-116.2626386880752,-3.832740545272827
33.65345513748396,-116.2625873937542,-3.725102186203003
33.65355425380075,-116.2631264502236,-2.538289070129395
33.65355425380075,-116.2631264502236,-2.538289070129395
33.65354034869445,-116.2630751750942,-2.84237265586853
33.65352644356687,-116.2630238999812,-3.183356523513794
33.65351253841796,-116.2629726248848,-3.578289985656738
33.65349863324779,-116.2629213498048,-3.742521286010742
33.65348472805631,-116.2628700747414,-3.636439323425293
33.65347082284352,-116.2628187996944,-3.667895555496216
33.65345691760944,-116.2627675246639,-3.7908616065979
33.65344301235407,-116.2627162496499,-3.896921873092651
33.65342910707739,-116.2626649746524,-3.827783823013306
33.65341520177942,-116.2626136996714,-3.682135820388794
33.65351481723652,-116.26315256272,-2.660537242889404
33.65351481723652,-116.26315256272,-2.660537242889404
33.65350086298778,-116.2631013067061,-3.094467878341675
33.65348690871774,-116.2630500507089,-3.510567903518677
33.65347295442641,-116.2629987947281,-3.932815551757812
33.65345900011382,-116.262947538764,-4.134989261627197
33.65344504577993,-116.2628962828163,-3.765061616897583
33.65343109142478,-116.2628450268852,-3.600448131561279
33.65341713704833,-116.2627937709707,-3.73534893989563
33.65340318265059,-116.2627425150727,-3.824219703674316
33.65338922823159,-116.2626912591912,-3.804709672927856
33.65337527379129,-116.2626400033263,-3.686496496200562
33.65347538066653,-116.2631786751925,-2.583533525466919
33.65347538066653,-116.2631786751925,-2.583533525466919
33.65346137802995,-116.2631274380739,-3.084094285964966
33.65344737537212,-116.2630762009719,-3.547231435775757
33.65343337269302,-116.2630249638865,-3.987955808639526
33.65341936999264,-116.2629737268177,-4.217160701751709
33.653405367271,-116.2629224897655,-3.999167203903198
33.6533913645281,-116.2628712527299,-3.608709096908569
33.65337736176393,-116.2628200157108,-3.670275211334229
33.65336335897849,-116.2627687787084,-3.763014554977417
33.65334935617179,-116.2627175417226,-3.711362838745117
33.65333535334381,-116.2626663047533,-3.673205375671387
33.65343594409075,-116.2632047876412,-2.220576763153076
33.65343594409075,-116.2632047876412,-2.220576763153076
33.65342189380394,-116.2631535692008,-2.834049940109253
33.65340784349588,-116.2631023507771,-3.421388387680054
33.65339379316659,-116.26305113237,-3.965656042098999
33.65337974281602,-116.2629999139795,-4.244968891143799
33.6533656924442,-116.2629486956057,-4.176937103271484
33.65335164205115,-116.2628974772485,-3.738319396972656
33.65333759163684,-116.262846258908,-3.631309032440186
33.65332354120127,-116.2627950405841,-3.762137889862061
33.65330949074447,-116.2627438222769,-3.744998931884766
33.6532954402664,-116.2626926039863,-3.6828932762146
33.65328138976708,-116.2626413857124,-3.661401033401489
33.65339650750922,-116.2632309000661,-1.800269246101379
33.65339650750921,-116.2632309000661,-1.800269246101379
33.65338241029321,-116.2631797000902,-2.538808584213257
33.65336831305597,-116.2631285001311,-3.156813144683838
33.65335421579749,-116.2630773001886,-3.830419540405273
33.65334011851778,-116.2630261002628,-4.251672744750977
33.65332602121683,-116.2629749003537,-4.1549391746521
33.65331192389464,-116.2629237004613,-3.903436660766602
33.65329782655122,-116.2628725005856,-3.747017860412598
33.65328372918656,-116.2628213007266,-3.825295925140381
33.65326963180067,-116.2627701008843,-3.850508451461792
