latitude,longitude,elevation,resolution
0.8758513931888545, 0.385781990521327
0.885139318885449, 0.37109004739336493
0.896594427244582, 0.35687203791469196
0.9040247678018576, 0.35118483412322277
0.9120743034055727, 0.35023696682464456
0.9185758513931889, 0.35118483412322277
0.9240297274979355, 0.35988200589970504
0.9289843104872006, 0.37378845343447115
0.9309110927608037, 0.3860092709650232
0.9295348197082302, 0.39612305099030765
0.9270575282135975, 0.4049726085124315
0.9248554913294798, 0.41045090602612727
0.9229287090558767, 0.42098609355246525
0.9229287090558767, 0.4310998735777497
0.9229287090558767, 0.43994943109987356
0.9204514175612442, 0.45469869363674675
0.9160473437930086, 0.46186262115465654
0.9113680154142582, 0.4698693636746734
0.9022846132672723, 0.4787189211967973
0.8948527387833746, 0.48461862621154655
0.8885218827415359, 0.4854614412136536
0.8810900082576383, 0.48166877370417194
0.8744838976052849, 0.47703329119258325
0.870355078447564, 0.47576906868942265
0.8640242224057253, 0.4749262536873156
0.8565923479218277, 0.47366203118415506
0.8505367464905037, 0.4694479561736199
0.8458574181117534, 0.4635482511588706
0.8439306358381503, 0.4538558786346397
0.8436553812276356, 0.43994943109987356
0.8458574181117534, 0.4310998735777497
0.8505367464905037, 0.4201432785503582
0.859344894026975, 0.4087652760219132
0.8654004954582989, 0.3999157184997893
0.8709055876685935, 0.39233038348082594
